Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI limit,Upper CI limit,Count,Denominator,Value note
E12000001,North East region,Region,Persons,60-74 yrs,,,2015,59.39369645,59.24125327,59.54595881,237064,399140,
E12000002,North West region,Region,Persons,60-74 yrs,,,2015,55.93229754,55.83786121,56.02669095,594100,1062177,
E12000003,Yorkshire and the Humber region,Region,Persons,60-74 yrs,,,2015,57.45445311,57.34383331,57.56499833,441187,767890,
E12000004,East Midlands region,Region,Persons,60-74 yrs,,,2015,57.79195075,57.67618982,57.90762613,404409,699767,
E12000005,West Midlands region,Region,Persons,60-74 yrs,,,2015,57.28527323,57.17928498,57.39119464,479641,837285,
E12000006,East of England region,Region,Persons,60-74 yrs,,,2015,58.98587606,58.88439004,59.08728563,532646,903006,
E12000007,London region,Region,Persons,60-74 yrs,,,2015,47.76424385,47.65825339,47.87025443,407429,853000,
E12000008,South East region,Region,Persons,60-74 yrs,,,2015,59.19234071,59.10779003,59.27683701,768799,1298815,
E12000009,South West region,Region,Persons,60-74 yrs,,,2015,60.34752459,60.24627967,60.44868094,541648,897548,
E07000004,Aylesbury Vale,LA,Persons,60-74 yrs,,,2015,56.91044314,56.30539137,57.51343864,14692,25816,
E07000005,Chiltern,LA,Persons,60-74 yrs,,,2015,59.80902206,59.02682674,60.58625571,9082,15185,
E07000006,South Bucks,LA,Persons,60-74 yrs,,,2015,56.19012864,55.25928423,57.1166357,6159,10961,
E07000007,Wycombe,LA,Persons,60-74 yrs,,,2015,56.53367725,55.9060137,57.15925277,13589,24037,
E07000008,Cambridge,LA,Persons,60-74 yrs,,,2015,56.37751129,55.51802135,57.23318693,7240,12842,
E07000009,East Cambridgeshire,LA,Persons,60-74 yrs,,,2015,61.82986767,60.99858196,62.65428296,8177,13225,
E07000010,Fenland,LA,Persons,60-74 yrs,,,2015,51.56230854,50.79534193,52.32853993,8416,16322,
E07000011,Huntingdonshire,LA,Persons,60-74 yrs,,,2015,56.1360462,55.53764994,56.73266315,14871,26491,
E07000012,South Cambridgeshire,LA,Persons,60-74 yrs,,,2015,64.04627837,63.42014931,64.6676609,14559,22732,
E07000026,Allerdale,LA,Persons,60-74 yrs,,,2015,64.23191052,63.51919508,64.93838774,11256,17524,
E07000027,Barrow-in-Furness,LA,Persons,60-74 yrs,,,2015,60.26868031,59.36665677,61.16377902,6864,11389,
E07000028,Carlisle,LA,Persons,60-74 yrs,,,2015,63.125,62.40942306,63.83484874,11110,17600,
E07000029,Copeland,LA,Persons,60-74 yrs,,,2015,60.12414024,59.24208726,60.99967102,7168,11922,
E07000030,Eden,LA,Persons,60-74 yrs,,,2015,66.4972138,65.57648191,67.40555942,6802,10229,
E07000031,South Lakeland,LA,Persons,60-74 yrs,,,2015,67.94326918,67.30793284,68.57202364,14228,20941,
E07000032,Amber Valley,LA,Persons,60-74 yrs,,,2015,63.49396436,62.83844715,64.14451635,13255,20876,
E07000033,Bolsover,LA,Persons,60-74 yrs,,,2015,59.80504587,58.93237073,60.6715523,7301,12208,
E07000034,Chesterfield,LA,Persons,60-74 yrs,,,2015,59.79107542,59.0421225,60.53548715,9902,16561,
E07000035,Derbyshire Dales,LA,Persons,60-74 yrs,,,2015,65.49511855,64.71299264,66.26894489,9392,14340,
E07000036,Erewash,LA,Persons,60-74 yrs,,,2015,62.39057046,61.66975923,63.10593598,10904,17477,
E07000037,High Peak,LA,Persons,60-74 yrs,,,2015,60.22401493,59.43822161,61.00457257,9033,14999,
E07000038,North East Derbyshire,LA,Persons,60-74 yrs,,,2015,64.34441639,63.65348373,65.02943059,11979,18617,
E07000039,South Derbyshire,LA,Persons,60-74 yrs,,,2015,61.94323737,61.15608731,62.72415882,9123,14728,
E07000040,East Devon,LA,Persons,60-74 yrs,,,2015,59.85132743,59.27840013,60.42157592,16908,28250,
E07000041,Exeter,LA,Persons,60-74 yrs,,,2015,55.78432634,55.00219387,56.56360014,8670,15542,
E07000042,Mid Devon,LA,Persons,60-74 yrs,,,2015,58.48342561,57.6727508,59.28953388,8345,14269,
E07000043,North Devon,LA,Persons,60-74 yrs,,,2015,57.28116407,56.54581803,58.01330615,9999,17456,
E07000044,South Hams,LA,Persons,60-74 yrs,,,2015,66.39085894,65.6927795,67.08185168,11795,17766,
E07000045,Teignbridge,LA,Persons,60-74 yrs,,,2015,64.17957635,63.58669652,64.76815156,16240,25304,
E07000046,Torridge,LA,Persons,60-74 yrs,,,2015,57.91053518,57.08047442,58.73614767,7910,13659,
E07000047,West Devon,LA,Persons,60-74 yrs,,,2015,61.7289469,60.82434491,62.62549582,6905,11186,
E07000048,Christchurch,LA,Persons,60-74 yrs,,,2015,65.94091792,64.99573695,66.87358487,6451,9783,
E07000049,East Dorset,LA,Persons,60-74 yrs,,,2015,67.98901927,67.31452166,68.65607907,12631,18578,
E07000050,North Dorset,LA,Persons,60-74 yrs,,,2015,65.45813107,64.64206456,66.26519204,8630,13184,
E07000051,Purbeck,LA,Persons,60-74 yrs,,,2015,67.79900152,66.83770573,68.74546213,6247,9214,
E07000052,West Dorset,LA,Persons,60-74 yrs,,,2015,65.11142377,64.47950446,65.73807464,14346,22033,
E07000053,Weymouth and Portland,LA,Persons,60-74 yrs,,,2015,63.92405063,63.07742978,64.76210359,7979,12482,
E07000061,Eastbourne,LA,Persons,60-74 yrs,,,2015,54.51761103,53.75278127,55.28031519,8900,16325,
E07000062,Hastings,LA,Persons,60-74 yrs,,,2015,51.83924692,51.00550158,52.67196932,7159,13810,
E07000063,Lewes,LA,Persons,60-74 yrs,,,2015,58.78303353,58.06239679,59.49992473,10588,18012,
E07000064,Rother,LA,Persons,60-74 yrs,,,2015,59.73296216,59.04093803,60.42113215,11587,19398,
E07000065,Wealden,LA,Persons,60-74 yrs,,,2015,60.6300291,60.06833354,61.18892861,17707,29205,
E07000066,Basildon,LA,Persons,60-74 yrs,,,2015,56.79993545,56.18225949,57.41550404,14079,24787,
E07000067,Braintree,LA,Persons,60-74 yrs,,,2015,58.52880304,57.89337167,59.16140949,13574,23192,
E07000068,Brentwood,LA,Persons,60-74 yrs,,,2015,60.57325406,59.66751757,61.47178443,6826,11269,
E07000069,Castle Point,LA,Persons,60-74 yrs,,,2015,59.83481724,59.09731104,60.56789848,10215,17072,
E07000070,Chelmsford,LA,Persons,60-74 yrs,,,2015,60.02437538,59.41091585,60.63470656,14775,24615,
E07000071,Colchester,LA,Persons,60-74 yrs,,,2015,59.18334732,58.57308481,59.79079133,14813,25029,
E07000072,Epping Forest,LA,Persons,60-74 yrs,,,2015,55.23264645,54.53821841,55.92503944,10909,19751,
E07000073,Harlow,LA,Persons,60-74 yrs,,,2015,53.14809341,52.17625355,54.11755103,5394,10149,
E07000074,Maldon,LA,Persons,60-74 yrs,,,2015,60.08605852,59.19244764,60.9730029,6982,11620,
E07000075,Rochford,LA,Persons,60-74 yrs,,,2015,61.85390566,61.06315863,62.63841947,9035,14607,
E07000076,Tendring,LA,Persons,60-74 yrs,,,2015,55.77995635,55.20630232,56.35207226,16102,28867,
E07000077,Uttlesford,LA,Persons,60-74 yrs,,,2015,62.6690364,61.8320461,63.49850746,8110,12941,
E07000078,Cheltenham,LA,Persons,60-74 yrs,,,2015,62.62397991,61.86973177,63.37214107,9976,15930,
E07000079,Cotswold,LA,Persons,60-74 yrs,,,2015,63.13137596,62.38254232,63.87393546,10149,16076,
E07000080,Forest of Dean,LA,Persons,60-74 yrs,,,2015,63.32432263,62.57228144,64.06992985,10073,15907,
E07000081,Gloucester,LA,Persons,60-74 yrs,,,2015,60.61583399,59.8663967,61.36030923,9961,16433,
E07000082,Stroud,LA,Persons,60-74 yrs,,,2015,65.77911666,65.12803261,66.42431145,13538,20581,
E07000083,Tewkesbury,LA,Persons,60-74 yrs,,,2015,65.13362337,64.35353599,65.90568371,9432,14481,
E07000084,Basingstoke and Deane,LA,Persons,60-74 yrs,,,2015,61.1962432,60.58152009,61.80742347,14856,24276,
E07000085,East Hampshire,LA,Persons,60-74 yrs,,,2015,64.81711251,64.15497077,65.47360549,13060,20149,
E07000086,Eastleigh,LA,Persons,60-74 yrs,,,2015,65.62301671,64.9429068,66.29677979,12408,18908,
E07000087,Fareham,LA,Persons,60-74 yrs,,,2015,68.21854961,67.55601039,68.87379288,13085,19181,
E07000088,Gosport,LA,Persons,60-74 yrs,,,2015,61.15622739,60.29632123,62.00924394,7606,12437,
E07000089,Hart,LA,Persons,60-74 yrs,,,2015,66.95801691,66.1731279,67.73357426,9346,13958,
E07000090,Havant,LA,Persons,60-74 yrs,,,2015,62.68399924,62.02640971,63.33693228,13116,20924,
E07000091,New Forest,LA,Persons,60-74 yrs,,,2015,66.81301955,66.3118347,67.31042386,22826,34164,
E07000092,Rushmoor,LA,Persons,60-74 yrs,,,2015,60.61468889,59.73504691,61.4875035,7238,11941,
E07000093,Test Valley,LA,Persons,60-74 yrs,,,2015,67.0294298,66.36753697,67.6846391,13119,19572,
E07000094,Winchester,LA,Persons,60-74 yrs,,,2015,67.04719248,66.36280843,67.72442422,12275,18308,
E07000095,Broxbourne,LA,Persons,60-74 yrs,,,2015,60.09713895,59.25819265,60.93019978,7919,13177,
E07000096,Dacorum,LA,Persons,60-74 yrs,,,2015,59.61918535,58.9497784,60.28503048,12368,20745,
E07000098,Hertsmere,LA,Persons,60-74 yrs,,,2015,54.58175559,53.77094136,55.39014698,7928,14525,
E07000099,North Hertfordshire,LA,Persons,60-74 yrs,,,2015,61.30336607,60.60938643,61.99278626,11674,19043,
E07000102,Three Rivers,LA,Persons,60-74 yrs,,,2015,56.78638941,55.94026651,57.62857098,7510,13225,
E07000103,Watford,LA,Persons,60-74 yrs,,,2015,52.60627044,51.64574736,53.5648685,5470,10398,
E07000105,Ashford,LA,Persons,60-74 yrs,,,2015,57.42878722,56.71551198,58.13898398,10645,18536,
E07000106,Canterbury,LA,Persons,60-74 yrs,,,2015,56.32922089,55.69637143,56.96001614,13332,23668,
E07000107,Dartford,LA,Persons,60-74 yrs,,,2015,56.29477151,55.41075286,57.17480935,6837,12145,
E07000108,Dover,LA,Persons,60-74 yrs,,,2015,56.3202033,55.62598839,57.01195071,11081,19675,
E07000109,Gravesham,LA,Persons,60-74 yrs,,,2015,57.34416565,56.52032045,58.16395526,7976,13909,
E07000110,Maidstone,LA,Persons,60-74 yrs,,,2015,62.69123348,62.0772479,63.30115511,15039,23989,
E07000111,Sevenoaks,LA,Persons,60-74 yrs,,,2015,61.00266667,60.30234594,61.69847991,11438,18750,
E07000112,Shepway,LA,Persons,60-74 yrs,,,2015,56.73439464,56.03040705,57.43567331,10834,19096,
E07000113,Swale,LA,Persons,60-74 yrs,,,2015,57.00023218,56.33781989,57.66014748,12275,21535,
E07000114,Thanet,LA,Persons,60-74 yrs,,,2015,53.8863849,53.24871011,54.52279027,12673,23518,
E07000115,Tonbridge and Malling,LA,Persons,60-74 yrs,,,2015,61.27903799,60.57089274,61.98244764,11211,18295,
E07000116,Tunbridge Wells,LA,Persons,60-74 yrs,,,2015,60.48032266,59.72888599,61.22683996,9897,16364,
E07000117,Burnley,LA,Persons,60-74 yrs,,,2015,57.81441718,56.96460149,58.65963011,7539,13040,
E07000118,Chorley,LA,Persons,60-74 yrs,,,2015,58.9114135,58.19094598,59.62807924,10607,18005,
E07000119,Fylde,LA,Persons,60-74 yrs,,,2015,63.08386412,62.31019699,63.85086348,9508,15072,
E07000120,Hyndburn,LA,Persons,60-74 yrs,,,2015,55.97835137,55.08877017,56.86410939,6723,12010,
E07000121,Lancaster,LA,Persons,60-74 yrs,,,2015,61.04085825,60.39318586,61.68465888,13371,21905,
E07000122,Pendle,LA,Persons,60-74 yrs,,,2015,59.54918623,58.7303327,60.3627578,8269,13886,
E07000123,Preston,LA,Persons,60-74 yrs,,,2015,56.07548057,55.32839046,56.81982735,9539,17011,
E07000124,Ribble Valley,LA,Persons,60-74 yrs,,,2015,66.08467098,65.18001461,66.97773131,7040,10653,
E07000125,Rossendale,LA,Persons,60-74 yrs,,,2015,57.51952228,56.58841341,58.44532554,6261,10885,
E07000126,South Ribble,LA,Persons,60-74 yrs,,,2015,61.01360122,60.29316562,61.72926238,10811,17719,
E07000127,West Lancashire,LA,Persons,60-74 yrs,,,2015,57.55230126,56.85026513,58.25130328,11004,19120,
E07000128,Wyre,LA,Persons,60-74 yrs,,,2015,62.15562616,61.49889086,62.80793385,13108,21089,
E07000129,Blaby,LA,Persons,60-74 yrs,,,2015,62.65621965,61.89025024,63.41589413,9676,15443,
E07000130,Charnwood,LA,Persons,60-74 yrs,,,2015,60.28214653,59.6777598,60.88341207,15255,25306,
E07000131,Harborough,LA,Persons,60-74 yrs,,,2015,62.9990653,62.22261932,63.76884515,9436,14978,
E07000132,Hinckley and Bosworth,LA,Persons,60-74 yrs,,,2015,62.44208957,61.7469811,63.13210874,11726,18779,
E07000133,Melton,LA,Persons,60-74 yrs,,,2015,60.12766442,59.09886366,61.14759981,5275,8773,
E07000134,North West Leicestershire,LA,Persons,60-74 yrs,,,2015,60.7296,59.96133062,61.49259486,9489,15625,
E07000135,Oadby and Wigston,LA,Persons,60-74 yrs,,,2015,58.38407494,57.33510074,59.42550989,4986,8540,
E07000136,Boston,LA,Persons,60-74 yrs,,,2015,53.74927898,52.78991693,54.70587285,5591,10402,
E07000137,East Lindsey,LA,Persons,60-74 yrs,,,2015,53.958856,53.3933772,54.52331751,16131,29895,
E07000138,Lincoln,LA,Persons,60-74 yrs,,,2015,50.25332761,49.34527479,51.16121335,5852,11645,
E07000139,North Kesteven,LA,Persons,60-74 yrs,,,2015,57.54487856,56.83949316,58.24720405,10899,18940,
E07000140,South Holland,LA,Persons,60-74 yrs,,,2015,54.76410121,53.97111552,55.55467567,8311,15176,
E07000141,South Kesteven,LA,Persons,60-74 yrs,,,2015,57.78462607,57.14561944,58.42103715,13313,23039,
E07000142,West Lindsey,LA,Persons,60-74 yrs,,,2015,57.96230379,57.22155146,58.69948722,9933,17137,
E07000143,Breckland,LA,Persons,60-74 yrs,,,2015,63.69114878,63.07925918,64.29863699,15219,23895,
E07000144,Broadland,LA,Persons,60-74 yrs,,,2015,68.40118399,67.8013853,68.99491896,15945,23311,
E07000145,Great Yarmouth,LA,Persons,60-74 yrs,,,2015,57.74200861,57.01153101,58.46911577,10188,17644,
E07000146,King's Lynn and West Norfolk,LA,Persons,60-74 yrs,,,2015,59.83732127,59.25569428,60.41619189,16405,27416,
E07000147,North Norfolk,LA,Persons,60-74 yrs,,,2015,64.36550881,63.7430786,64.98312359,14750,22916,
E07000148,Norwich,LA,Persons,60-74 yrs,,,2015,57.34058628,56.58534649,58.09241815,9487,16545,
E07000149,South Norfolk,LA,Persons,60-74 yrs,,,2015,68.01643441,67.41859568,68.60841113,16058,23609,
E07000150,Corby,LA,Persons,60-74 yrs,,,2015,52.78676735,51.71450391,53.85646569,4404,8343,
E07000151,Daventry,LA,Persons,60-74 yrs,,,2015,61.39943384,60.58343961,62.2090728,8459,13777,
E07000152,East Northamptonshire,LA,Persons,60-74 yrs,,,2015,60.27781579,59.48187542,61.0683543,8809,14614,
E07000153,Kettering,LA,Persons,60-74 yrs,,,2015,58.64121511,57.8406487,59.43724044,8571,14616,
E07000154,Northampton,LA,Persons,60-74 yrs,,,2015,54.03526198,53.45297087,54.61645344,15232,28189,
E07000155,South Northamptonshire,LA,Persons,60-74 yrs,,,2015,60.33849918,59.5454132,61.12618759,8877,14712,
E07000156,Wellingborough,LA,Persons,60-74 yrs,,,2015,57.73843518,56.86164132,58.61037997,7077,12257,
E07000163,Craven,LA,Persons,60-74 yrs,,,2015,67.23727572,66.35120906,68.11122357,7345,10924,
E07000164,Hambleton,LA,Persons,60-74 yrs,,,2015,64.69050731,63.96525818,65.40905332,10890,16834,
E07000165,Harrogate,LA,Persons,60-74 yrs,,,2015,50.96307873,50.35054521,51.57532319,13044,25595,
E07000166,Richmondshire,LA,Persons,60-74 yrs,,,2015,65.93134364,64.91542468,66.93283015,5589,8477,
E07000167,Ryedale,LA,Persons,60-74 yrs,,,2015,64.86937733,63.9366828,65.79085628,6605,10182,
E07000168,Scarborough,LA,Persons,60-74 yrs,,,2015,61.8646121,61.19977255,62.52503542,12767,20637,
E07000169,Selby,LA,Persons,60-74 yrs,,,2015,53.44559009,52.60270601,54.28651107,7205,13481,
E07000170,Ashfield,LA,Persons,60-74 yrs,,,2015,54.52302632,53.79951034,55.24463754,9945,18240,
E07000171,Bassetlaw,LA,Persons,60-74 yrs,,,2015,60.44394762,59.74266069,61.14096416,11355,18786,
E07000172,Broxtowe,LA,Persons,60-74 yrs,,,2015,59.50014201,58.77301571,60.22312329,10475,17605,
E07000173,Gedling,LA,Persons,60-74 yrs,,,2015,58.1169184,57.40254416,58.82790523,10697,18406,
E07000174,Mansfield,LA,Persons,60-74 yrs,,,2015,55.35531697,54.57519438,56.13281084,8662,15648,
E07000175,Newark and Sherwood,LA,Persons,60-74 yrs,,,2015,58.68069815,57.98757571,59.3703976,11431,19480,
E07000176,Rushcliffe,LA,Persons,60-74 yrs,,,2015,62.07093169,61.35025652,62.78632007,10886,17538,
E07000177,Cherwell,LA,Persons,60-74 yrs,,,2015,55.10365642,54.4170262,55.78834694,11137,20211,
E07000178,Oxford,LA,Persons,60-74 yrs,,,2015,48.38882204,47.58848001,49.1899914,7238,14958,
E07000179,South Oxfordshire,LA,Persons,60-74 yrs,,,2015,58.24017142,57.57905989,58.8983345,12503,21468,
E07000180,Vale of White Horse,LA,Persons,60-74 yrs,,,2015,58.83507506,58.13081777,59.53573226,11091,18851,
E07000181,West Oxfordshire,LA,Persons,60-74 yrs,,,2015,56.63748437,55.8864686,57.38546377,9510,16791,
E07000187,Mendip,LA,Persons,60-74 yrs,,,2015,61.45992076,60.77788421,62.13748568,12099,19686,
E07000188,Sedgemoor,LA,Persons,60-74 yrs,,,2015,62.24953618,61.6003355,62.89437251,13421,21560,
E07000189,South Somerset,LA,Persons,60-74 yrs,,,2015,62.87744227,62.33276773,63.41886295,19116,30402,
E07000190,Taunton Deane,LA,Persons,60-74 yrs,,,2015,63.25414192,62.5695063,63.93347327,12141,19194,
E07000191,West Somerset,LA,Persons,60-74 yrs,,,2015,61.61908204,60.56777557,62.65963954,5115,8301,
E07000192,Cannock Chase,LA,Persons,60-74 yrs,,,2015,55.41783014,54.61253548,56.22029066,8137,14683,
E07000193,East Staffordshire,LA,Persons,60-74 yrs,,,2015,58.77488334,58.03147728,59.51430797,9950,16929,
E07000194,Lichfield,LA,Persons,60-74 yrs,,,2015,63.63006397,62.93894902,64.31559803,11937,18760,
E07000195,Newcastle-under-Lyme,LA,Persons,60-74 yrs,,,2015,58.06165228,57.38095596,58.73929433,11772,20275,
E07000196,South Staffordshire,LA,Persons,60-74 yrs,,,2015,61.97399762,61.3015297,62.64190134,12489,20152,
E07000197,Stafford,LA,Persons,60-74 yrs,,,2015,59.04068984,58.39326376,59.68499695,13146,22266,
E07000198,Staffordshire Moorlands,LA,Persons,60-74 yrs,,,2015,62.08829713,61.38770066,62.78388825,11518,18551,
E07000199,Tamworth,LA,Persons,60-74 yrs,,,2015,59.72327681,58.83732069,60.6029325,7079,11853,
E07000200,Babergh,LA,Persons,60-74 yrs,,,2015,63.56940844,62.84241288,64.29026276,10789,16972,
E07000201,Forest Heath,LA,Persons,60-74 yrs,,,2015,58.38197525,57.33459261,59.42184339,5001,8566,
E07000202,Ipswich,LA,Persons,60-74 yrs,,,2015,54.47602641,53.73549935,55.21457924,9487,17415,
E07000203,Mid Suffolk,LA,Persons,60-74 yrs,,,2015,63.53600174,62.83753994,64.22880908,11683,18388,
E07000204,St. Edmundsbury,LA,Persons,60-74 yrs,,,2015,63.67663344,62.97238294,64.37506699,11500,18060,
E07000205,Suffolk Coastal,LA,Persons,60-74 yrs,,,2015,63.02538407,62.41451041,63.63211442,15220,24149,
E07000206,Waveney,LA,Persons,60-74 yrs,,,2015,63.24177843,62.59905504,63.87982988,13769,21772,
E07000207,Elmbridge,LA,Persons,60-74 yrs,,,2015,57.50677507,56.79198982,58.21843501,10610,18450,
E07000208,Epsom and Ewell,LA,Persons,60-74 yrs,,,2015,59.85928363,58.93760732,60.77404094,6551,10944,
E07000209,Guildford,LA,Persons,60-74 yrs,,,2015,61.77307206,61.07950067,62.46187979,11727,18984,
E07000210,Mole Valley,LA,Persons,60-74 yrs,,,2015,61.59181431,60.79888477,62.37862961,8969,14562,
